time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,dewpoint_2m_max,dewpoint_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,et0_fao_evapotranspiration,shortwave_radiation_sum
2018-07-03,30.4,25.1,27.2,23.9,21.9,21.9,43.9,237,4.06,16.09
2018-07-04,27.6,24.0,25.6,23.6,21.5,22.0,46.8,244,2.86,11.96
2018-07-05,27.1,23.1,24.7,24.0,22.0,18.7,36.0,257,1.21,4.83
2018-07-06,29.5,24.4,26.5,25.1,22.9,22.7,42.5,286,3.06,13.35
2018-07-07,31.2,24.5,27.4,24.4,22.3,14.5,32.4,286,4.29,18.98
2018-07-08,32.1,24.8,27.8,25.5,23.5,16.1,35.6,283,4.03,17.95
2018-07-09,32.2,24.9,27.4,25.5,23.5,18.4,46.1,280,3.91,17.18
2018-07-10,32.1,24.2,26.9,25.8,23.5,17.7,33.1,282,3.64,16.42
2018-07-11,29.0,23.9,25.4,25.2,23.4,12.7,27.0,286,1.93,8.8
2018-07-12,27.6,23.0,24.8,24.4,22.3,22.3,42.1,297,2.25,11.1
2018-07-13,28.2,23.4,25.1,25.0,22.8,14.3,28.8,267,2.02,9.49
2018-07-14,28.1,23.8,25.4,24.5,22.8,15.2,27.4,272,2.35,10.99
2018-07-15,30.4,23.6,26.6,25.2,23.2,9.7,20.2,237,3.77,17.81
2018-07-16,30.6,24.5,27.1,25.5,24.2,9.3,22.0,246,3.54,16.78
2018-07-17,28.6,24.3,25.9,24.2,23.0,21.3,42.1,252,2.6,11.53
2018-07-18,25.2,24.0,24.5,24.4,23.0,17.8,33.1,269,1.02,4.11
2018-07-19,28.5,23.6,25.6,24.2,22.8,21.3,40.7,260,2.72,12.5
2018-07-20,29.2,24.0,25.8,23.8,23.1,20.6,42.5,254,2.73,12.07
2018-07-21,28.5,24.3,25.7,24.1,22.8,18.0,36.4,256,2.68,12.27
2018-07-22,25.8,23.6,24.5,24.0,21.8,20.9,38.9,266,1.31,5.43
2018-07-23,26.0,23.2,24.4,24.2,21.5,20.2,38.5,268,1.55,6.79
2018-07-24,27.5,23.2,25.0,24.0,22.4,23.0,44.3,249,2.49,11.64
2018-07-25,26.9,23.1,24.9,23.1,21.6,24.5,45.7,257,2.2,9.11
2018-07-26,27.5,22.4,24.2,22.2,19.5,26.0,54.4,251,2.72,11.88
2018-07-27,28.0,22.9,24.9,22.7,21.0,21.4,43.6,246,2.36,8.85
2018-07-28,29.4,23.2,26.0,22.5,21.5,21.3,41.4,257,3.5,14.5
2018-07-29,29.4,24.0,26.3,23.5,21.3,20.3,39.6,270,3.63,15.22
2018-07-30,29.2,23.2,25.8,22.8,21.3,19.6,40.3,269,3.69,15.89
2018-07-31,28.6,23.5,25.9,22.8,21.2,23.9,45.7,267,3.81,16.7
2018-08-01,29.5,23.2,26.3,22.8,21.1,24.9,49.0,265,3.96,16.66
2018-08-02,30.4,24.0,26.7,22.5,20.6,23.8,47.2,269,4.9,20.69
2018-08-03,29.6,24.1,26.4,22.6,20.7,23.8,46.4,264,4.03,16.61
2018-08-04,29.4,23.8,25.9,23.2,20.6,20.1,39.2,264,2.75,10.67
2018-08-05,29.6,23.9,26.5,22.5,20.7,22.7,45.0,264,4.23,16.92
2018-08-06,28.8,23.4,25.5,22.5,21.0,19.2,37.8,262,2.68,9.94
2018-08-07,27.5,23.3,25.0,23.0,21.2,18.5,38.2,273,2.5,10.46
2018-08-08,27.9,23.0,24.5,24.1,21.8,22.9,42.1,291,2.45,12.64
2018-08-09,27.6,22.4,24.8,24.4,21.8,25.3,46.8,281,2.57,12.69
2018-08-10,28.0,23.0,24.9,23.6,21.2,23.0,47.9,288,2.86,14.16
2018-08-11,28.5,23.5,25.7,23.5,22.0,26.1,50.0,282,2.8,12.65
2018-08-12,29.2,23.9,26.2,23.8,22.1,20.5,41.4,270,3.69,16.69
2018-08-13,29.5,23.1,26.0,23.3,21.9,16.2,33.5,249,3.88,18.09
2018-08-14,28.5,23.5,25.9,24.0,22.1,21.1,41.0,274,3.33,16.0
2018-08-15,29.8,24.1,25.9,25.0,22.4,15.0,29.2,320,3.26,15.48
2018-08-16,29.6,23.4,25.3,26.4,23.0,17.7,38.5,8,2.64,13.26
2018-08-17,30.8,23.5,26.4,26.0,23.1,14.8,33.5,100,3.93,19.35
2018-08-18,29.0,23.5,25.4,24.7,22.6,14.4,26.6,260,2.77,13.22
2018-08-19,28.4,23.1,25.4,24.6,22.5,17.3,32.8,285,2.5,11.76
2018-08-20,27.9,23.5,25.4,24.3,22.9,21.6,40.3,310,2.34,11.01
2018-08-21,28.5,23.5,24.9,24.8,23.0,16.3,32.8,354,1.98,9.62
2018-08-22,25.1,22.7,23.9,23.5,21.9,24.6,45.4,268,1.45,6.84
2018-08-23,26.6,22.8,24.2,23.6,22.0,25.0,46.8,271,2.05,10.14
2018-08-24,28.0,23.0,25.2,23.2,21.2,22.7,45.0,270,3.38,15.76
2018-08-25,25.8,23.1,24.0,22.7,21.2,17.4,34.2,261,1.57,6.15
2018-08-26,25.6,22.5,23.6,23.1,21.1,17.3,31.7,260,1.15,4.84
2018-08-27,28.3,22.5,25.2,22.5,21.4,17.7,34.9,279,3.41,15.85
2018-08-28,27.8,23.2,24.5,23.4,21.0,17.8,36.4,282,2.33,10.75
2018-08-29,26.6,22.6,24.5,23.4,22.0,20.7,40.7,272,2.1,9.48
2018-08-30,27.0,22.4,24.4,22.9,21.3,21.3,40.3,275,2.24,9.9
2018-08-31,26.5,22.8,24.0,23.5,21.7,24.3,45.7,283,1.96,9.52
2018-09-01,25.6,22.2,23.7,22.8,21.5,19.5,39.2,279,1.63,7.25
2018-09-02,25.8,22.3,23.9,22.9,21.0,20.9,40.7,272,1.98,9.01
2018-09-03,28.0,22.3,24.6,23.4,21.3,18.2,36.4,266,3.18,15.64
2018-09-04,28.4,22.3,24.7,23.2,21.1,19.6,38.5,280,3.47,16.78
2018-09-05,27.9,22.5,24.2,23.0,20.1,22.2,42.5,284,2.64,11.94
2018-09-06,24.5,22.0,23.2,22.5,19.6,23.7,44.6,291,1.46,6.17
2018-09-07,26.5,21.0,23.3,22.1,19.8,26.8,49.3,291,2.72,12.59
2018-09-08,25.8,20.8,22.8,21.5,17.2,27.2,51.1,251,2.07,8.09
2018-09-09,27.0,20.0,23.5,21.5,16.8,19.4,37.1,237,2.93,12.81
2018-09-10,29.4,21.0,24.7,21.9,19.0,14.7,31.0,270,4.16,19.52
2018-09-11,29.0,21.4,24.9,21.5,19.5,20.5,40.7,267,4.21,19.95
2018-09-12,27.2,22.5,24.8,22.0,19.8,20.9,41.0,274,2.9,12.24
2018-09-13,27.8,22.2,24.5,22.3,20.3,15.5,29.9,270,2.89,12.77
2018-09-14,28.0,21.6,24.5,21.8,20.4,12.1,26.3,277,3.72,18.05
2018-09-15,28.9,22.0,25.2,22.9,20.9,10.5,23.8,301,3.96,19.62
2018-09-16,29.8,21.8,25.5,21.9,19.8,10.0,20.9,325,4.41,21.22
2018-09-17,30.2,21.8,25.8,21.5,19.7,10.4,23.4,329,4.6,21.72
2018-09-18,30.7,22.4,26.2,21.1,19.6,13.0,29.9,326,4.68,20.91
2018-09-19,31.4,22.8,26.7,21.6,18.3,14.5,33.1,324,4.9,21.57
2018-09-20,32.2,22.3,26.8,20.5,17.0,15.5,32.4,341,5.35,22.1
2018-09-21,27.9,22.7,24.6,24.4,19.6,20.1,49.3,13,2.57,11.88
2018-09-22,26.6,22.6,24.1,22.6,21.2,33.0,59.8,123,2.33,11.1
2018-09-23,29.4,22.4,25.4,21.5,19.2,29.3,56.5,200,4.46,19.34
2018-09-24,28.8,22.0,25.3,21.9,20.6,17.7,42.1,245,3.99,18.96
2018-09-25,30.0,22.0,25.9,23.5,21.0,13.4,28.8,283,4.16,20.1
2018-09-26,31.0,22.6,26.2,22.5,19.8,11.6,25.9,288,4.47,20.91
2018-09-27,31.0,21.5,25.9,20.8,18.0,9.0,18.7,308,4.42,19.97
2018-09-28,32.2,21.0,26.0,20.4,16.1,11.2,22.7,316,4.9,21.79
2018-09-29,32.1,20.1,26.0,18.3,15.4,11.5,23.8,325,5.17,22.18
2018-09-30,32.0,21.0,26.2,20.8,13.7,11.2,24.8,329,5.17,22.24
2018-10-01,32.8,21.0,26.7,19.4,15.0,9.0,18.7,340,4.87,21.89
2018-10-02,33.1,20.8,27.3,22.7,15.5,7.9,13.0,276,4.64,20.94
2018-10-03,32.9,21.9,27.4,22.9,16.6,8.8,17.6,254,4.37,19.73
2018-10-04,32.5,22.4,26.7,21.5,18.4,12.3,29.2,263,4.03,18.31
2018-10-05,32.8,23.5,27.1,21.8,17.6,8.6,22.0,220,4.03,18.64
2018-10-06,33.1,21.5,27.1,21.2,14.1,8.5,15.8,269,4.3,19.03
2018-10-07,32.7,21.4,27.2,20.5,12.4,10.0,18.7,247,4.46,18.02
2018-10-08,33.0,21.2,27.4,18.5,12.0,12.1,25.2,249,4.78,17.69
2018-10-09,34.3,22.2,28.0,16.4,9.9,11.7,25.9,322,5.64,20.79
2018-10-10,35.0,21.0,28.0,14.9,8.1,15.1,31.7,357,5.9,20.44
2018-10-11,33.8,22.0,27.8,17.5,10.2,14.0,31.7,44,5.91,19.93
2018-10-12,33.2,21.2,26.7,18.2,9.4,17.1,37.4,38,5.64,21.07
2018-10-13,31.8,20.1,25.7,19.0,11.6,11.0,28.4,39,4.73,19.79
2018-10-14,33.6,20.5,26.6,16.6,7.3,16.5,34.9,35,5.59,20.83
2018-10-15,33.8,19.7,26.8,14.8,8.3,10.2,17.6,182,4.89,20.08
2018-10-16,33.6,21.2,27.5,14.8,9.9,13.4,27.4,220,5.26,18.19
2018-10-17,33.5,23.0,27.9,13.7,9.5,11.9,28.1,265,5.45,17.07
2018-10-18,34.1,22.5,28.0,15.4,8.9,12.6,29.9,286,5.28,17.55
2018-10-19,33.7,21.4,27.6,14.2,10.6,12.6,26.6,326,5.17,18.17
2018-10-20,34.1,22.5,28.5,16.2,10.9,10.5,22.3,239,4.91,17.96
2018-10-21,34.2,23.0,28.2,15.1,6.9,14.3,32.4,266,5.57,18.02
2018-10-22,32.8,21.2,26.3,14.9,5.1,14.1,33.1,345,6.3,20.2
2018-10-23,32.0,18.5,25.3,14.6,7.2,10.0,23.4,52,4.65,18.27
2018-10-24,32.3,18.6,25.4,11.4,5.4,11.2,23.4,109,4.84,18.25
2018-10-25,33.2,18.9,26.0,12.1,5.2,13.7,31.7,204,5.2,17.31
2018-10-26,33.0,18.6,25.7,12.4,5.6,13.0,29.5,349,5.11,17.99
2018-10-27,32.5,19.5,26.1,12.8,4.9,11.6,27.0,24,5.09,17.87
2018-10-28,31.5,18.5,25.3,11.3,4.8,18.2,32.8,27,5.81,19.12
2018-10-29,30.3,18.1,23.9,12.1,5.3,12.0,29.2,54,5.22,19.5
2018-10-30,30.7,17.5,24.2,14.1,9.4,14.0,29.9,54,5.1,19.0
2018-10-31,31.1,19.2,24.8,16.2,13.6,15.0,34.6,60,4.7,18.36
2018-11-01,31.6,20.9,26.0,17.1,13.2,11.5,28.8,59,4.72,17.86
2018-11-02,32.0,19.5,25.7,16.1,9.6,10.0,26.3,83,4.29,16.44
2018-11-03,31.6,20.5,26.3,17.0,12.9,11.3,25.2,164,3.65,12.58
2018-11-04,31.0,20.0,26.1,18.1,14.6,12.2,29.5,216,3.97,14.89
2018-11-05,31.5,19.8,25.5,16.5,12.5,10.0,24.8,349,3.78,15.06
2018-11-06,30.0,19.0,23.8,15.6,2.8,12.8,28.8,11,4.87,18.03
2018-11-07,29.0,15.4,21.9,11.6,6.3,9.4,24.1,34,4.28,18.41
2018-11-08,29.2,14.4,21.4,10.6,6.6,10.9,23.0,51,4.34,18.42
2018-11-09,30.2,14.2,21.9,10.1,5.6,10.0,19.8,55,4.32,18.33
2018-11-10,30.5,15.2,22.1,9.8,5.6,11.2,23.4,61,4.44,18.03
2018-11-11,30.6,15.0,22.2,9.5,4.8,11.3,22.7,55,4.45,17.86
2018-11-12,30.8,15.8,22.9,10.9,4.2,11.2,23.8,65,4.36,17.63
2018-11-13,31.5,17.5,23.8,10.5,4.5,10.6,20.9,190,4.47,17.52
2018-11-14,31.9,17.6,24.1,11.5,5.6,11.3,24.1,234,4.45,17.04
2018-11-15,31.8,17.9,24.6,12.4,6.4,10.2,19.8,326,4.05,17.17
2018-11-16,30.4,18.4,23.4,15.5,9.4,11.9,23.4,5,4.34,16.49
2018-11-17,30.2,16.2,22.8,11.4,8.1,8.7,19.8,26,4.04,16.83
2018-11-18,31.2,18.1,24.4,12.1,10.1,10.6,20.5,107,3.89,16.7
2018-11-19,31.6,16.9,24.4,15.1,10.2,10.2,25.9,148,4.03,15.3
2018-11-20,31.1,18.5,24.7,15.1,11.2,9.4,23.0,169,3.49,14.31
2018-11-21,30.4,17.5,23.5,14.4,10.9,10.5,26.6,58,4.07,16.16
2018-11-22,30.1,17.7,23.3,11.9,9.6,12.8,29.5,122,4.05,15.42
2018-11-23,30.6,17.8,23.8,12.4,8.1,17.1,35.6,39,4.48,15.59
2018-11-24,29.0,16.1,22.3,13.1,7.9,12.6,24.8,18,4.04,16.33
2018-11-25,27.8,14.9,20.9,10.1,4.9,9.9,21.2,19,3.9,16.65
2018-11-26,27.6,13.9,20.5,9.5,5.1,10.0,22.0,30,3.78,16.02
2018-11-27,27.5,13.8,20.3,12.4,8.4,11.8,25.2,55,3.7,15.74
2018-11-28,28.1,13.8,20.8,13.1,6.8,11.0,20.5,50,3.42,15.15
2018-11-29,27.1,14.2,20.3,13.0,9.4,10.2,22.7,40,3.5,16.06
2018-11-30,26.3,14.2,19.8,13.4,10.0,8.9,23.8,43,3.37,15.92
2018-12-01,25.8,13.6,18.9,12.8,5.9,9.6,24.8,42,3.34,15.39
2018-12-02,26.3,12.9,19.0,11.0,8.1,11.2,27.4,79,3.46,15.71
2018-12-03,26.3,14.4,19.7,11.1,8.3,10.2,25.6,75,3.37,15.03
2018-12-04,25.6,13.4,19.1,10.1,7.8,10.5,26.3,69,3.22,13.51
2018-12-05,25.9,13.1,19.1,9.9,8.6,10.2,23.4,64,3.34,15.51
2018-12-06,27.7,13.1,19.8,11.9,7.2,12.8,22.3,62,3.27,13.32
2018-12-07,25.8,14.1,19.4,10.4,5.4,12.4,27.4,47,3.76,15.44
2018-12-08,26.5,13.2,19.6,13.1,5.1,11.7,27.0,67,3.59,14.25
2018-12-09,26.4,14.2,19.7,12.4,6.5,11.3,25.2,58,3.48,14.44
2018-12-10,26.3,13.3,19.5,10.6,7.5,10.7,22.7,39,3.26,14.19
2018-12-11,24.5,12.1,17.9,9.5,5.7,10.8,23.4,43,3.45,15.52
2018-12-12,25.4,12.6,18.6,9.8,4.3,11.6,23.8,75,3.33,14.4
2018-12-13,24.5,13.4,18.2,11.3,2.7,16.5,29.9,5,3.73,14.92
2018-12-14,22.8,12.1,16.7,10.0,5.8,14.6,31.0,33,3.37,15.46
2018-12-15,22.3,11.1,16.0,7.8,4.9,13.6,31.3,41,3.46,15.68
2018-12-16,21.5,9.8,15.1,6.3,4.5,13.6,31.3,38,3.49,15.81
2018-12-17,22.2,9.9,15.2,7.2,4.6,14.3,30.6,32,3.49,15.3
2018-12-18,22.2,9.4,14.8,7.6,4.9,11.9,23.4,33,3.15,15.75
2018-12-19,23.0,7.8,14.8,6.4,2.4,11.2,19.8,54,3.06,15.89
2018-12-20,23.6,9.4,15.8,5.2,2.7,11.6,20.5,50,3.45,16.02
2018-12-21,24.1,10.5,16.2,4.0,1.2,11.2,18.0,65,3.51,16.05
2018-12-22,24.5,8.6,15.9,5.3,1.6,11.5,22.0,91,3.54,15.82
2018-12-23,25.3,9.2,16.4,6.3,3.3,11.2,21.6,77,3.51,15.71
2018-12-24,25.3,9.8,16.8,7.8,3.8,11.2,24.5,77,3.48,15.57
2018-12-25,25.0,11.4,17.3,8.2,5.2,11.2,26.6,89,3.33,14.17
2018-12-26,26.4,12.4,18.3,9.9,4.9,15.2,33.1,331,3.82,14.87
2018-12-27,21.5,10.3,15.4,8.4,-0.1,13.7,31.3,13,3.52,15.84
2018-12-28,20.3,9.1,13.6,2.0,-2.8,11.5,28.1,23,3.62,16.32
2018-12-29,20.9,6.3,13.2,2.2,-2.3,9.6,24.5,53,3.27,16.31
2018-12-30,21.9,6.6,13.5,3.3,-2.9,10.0,23.4,61,3.38,16.12
2018-12-31,23.4,7.2,14.6,3.5,-1.6,10.5,19.8,41,3.38,15.93
2019-01-01,25.5,8.7,16.6,7.6,1.8,11.5,21.6,81,3.28,15.85
2019-01-02,27.4,12.5,18.5,6.8,1.8,10.5,24.1,356,3.75,15.79
2019-01-03,24.9,10.6,17.1,7.2,4.0,11.2,22.7,32,3.39,15.87
2019-01-04,25.5,9.1,16.7,7.5,4.0,11.8,25.6,79,3.41,15.9
2019-01-05,27.3,11.1,18.3,10.1,5.9,14.8,33.1,173,3.74,15.21
2019-01-06,25.6,13.6,18.9,9.5,2.3,16.3,31.0,296,4.31,15.88
2019-01-07,20.9,10.4,15.0,10.3,5.1,16.1,28.8,8,3.03,16.13
2019-01-08,21.8,9.1,14.7,9.1,5.0,9.5,24.5,30,2.88,16.18
2019-01-09,22.0,8.2,14.6,8.1,3.6,10.0,24.1,24,3.06,16.22
2019-01-10,22.2,8.2,14.7,8.0,5.8,9.7,23.0,43,3.02,16.33
2019-01-11,23.7,8.8,15.8,7.4,4.8,10.7,22.7,51,3.29,16.12
2019-01-12,25.1,10.2,17.1,11.9,5.6,11.6,24.8,53,3.34,15.78
2019-01-13,24.9,11.6,17.6,11.2,8.5,12.8,27.4,28,3.48,16.0
2019-01-14,22.5,10.6,15.8,9.5,5.6,13.8,32.4,35,3.29,16.49
2019-01-15,22.5,8.8,15.3,6.9,2.8,10.2,21.2,31,3.28,16.68
2019-01-16,24.4,8.4,16.0,6.9,3.8,11.1,20.9,87,3.38,16.73
2019-01-17,26.1,11.9,17.9,7.2,2.8,11.5,23.4,64,3.79,16.73
2019-01-18,24.7,10.6,16.6,6.7,0.5,10.9,26.6,36,3.74,17.13
2019-01-19,26.0,9.6,17.1,7.4,2.0,10.3,22.0,53,3.73,17.02
2019-01-20,29.3,12.6,19.7,8.9,2.7,11.0,24.1,148,4.18,17.1
2019-01-21,29.4,12.8,21.0,8.7,3.5,19.1,42.8,181,5.06,16.77
2019-01-22,26.5,16.1,20.4,11.9,4.6,17.1,36.7,235,4.34,16.36
2019-01-23,25.2,14.1,19.2,12.0,5.2,12.7,24.5,328,3.7,16.27
2019-01-24,24.3,12.8,17.8,12.6,8.1,15.6,29.5,42,3.15,14.7
2019-01-25,19.6,12.6,15.6,13.3,9.0,14.1,28.8,16,2.06,10.54
2019-01-26,20.5,10.9,14.7,11.2,4.0,19.1,38.2,30,3.0,15.86
2019-01-27,19.1,8.7,13.1,7.8,2.4,13.2,30.6,26,3.22,18.03
2019-01-28,18.6,7.3,12.2,4.6,-0.6,15.0,33.8,22,3.5,18.39
2019-01-29,19.0,6.6,12.5,3.8,0.2,10.2,26.6,30,3.4,18.46
2019-01-30,21.9,6.3,14.2,5.3,1.1,10.6,24.8,81,3.47,18.36
2019-01-31,25.9,8.8,16.6,7.4,2.5,12.7,30.6,155,3.92,16.58
2019-02-01,27.2,11.6,19.1,9.7,6.1,15.4,28.8,207,4.23,17.88
2019-02-02,26.1,12.8,18.9,12.7,8.4,12.9,27.0,22,3.63,17.12
2019-02-03,26.5,13.3,19.3,13.8,10.2,13.2,23.8,52,3.02,14.05
2019-02-04,29.0,14.4,20.9,13.6,7.2,12.0,28.8,104,3.65,15.49
2019-02-05,29.8,15.6,22.1,9.4,5.9,15.5,34.6,184,4.46,14.97
2019-02-06,28.9,16.8,22.7,12.8,8.2,23.4,55.1,214,4.42,14.23
2019-02-07,26.5,16.8,20.8,14.3,4.6,24.3,48.6,243,4.9,18.39
2019-02-08,22.7,10.6,16.5,7.2,-1.9,15.2,32.0,301,4.38,19.65
2019-02-09,20.4,9.8,14.5,1.5,-2.2,15.7,35.3,10,4.38,20.02
2019-02-10,22.0,7.0,14.5,4.1,0.1,10.4,27.7,53,3.96,19.94
2019-02-11,25.0,9.6,16.7,6.4,2.0,11.2,25.6,48,4.24,19.38
2019-02-12,29.1,11.6,19.8,10.8,5.9,10.9,26.3,78,4.4,19.31
2019-02-13,31.2,15.2,22.7,14.0,8.7,14.7,31.3,152,4.39,17.5
2019-02-14,30.1,18.0,22.9,14.8,10.0,21.1,47.5,302,4.24,15.16
2019-02-15,29.4,17.2,22.4,14.8,6.4,19.5,42.5,269,4.96,18.72
2019-02-16,24.9,13.3,18.8,13.1,5.3,13.0,28.4,12,4.3,19.86
2019-02-17,25.5,11.6,18.0,6.8,1.2,12.6,25.6,359,4.51,20.65
2019-02-18,29.1,13.5,20.8,10.1,4.3,13.5,30.2,227,4.62,18.48
2019-02-19,31.0,15.7,22.8,9.9,4.6,14.8,33.5,281,5.04,20.15
2019-02-20,32.2,16.0,24.1,10.7,5.8,11.1,24.1,100,5.28,20.38
2019-02-21,34.2,20.1,26.8,17.2,7.7,25.0,51.1,209,6.04,18.22
2019-02-22,31.3,19.2,24.6,14.0,10.3,14.6,31.7,316,5.56,20.39
2019-02-23,29.0,16.9,22.1,15.6,12.1,12.0,29.2,26,4.37,20.42
2019-02-24,29.0,16.2,21.8,17.5,9.6,14.9,30.2,351,3.64,15.23
2019-02-25,28.2,16.2,21.8,8.4,2.5,14.5,33.1,296,5.51,21.52
2019-02-26,28.0,16.0,21.9,9.4,2.0,24.5,48.2,246,5.71,18.18
2019-02-27,24.1,16.7,20.2,11.6,7.3,23.4,47.5,284,4.48,15.08
2019-02-28,23.7,13.1,18.0,11.1,2.1,13.3,30.6,30,4.73,21.84
2019-03-01,25.3,11.7,18.2,5.2,2.2,12.3,29.9,52,4.95,21.81
2019-03-02,29.7,13.6,21.6,11.6,3.2,14.2,33.1,83,5.25,21.04
2019-03-03,31.9,16.9,23.6,16.9,7.3,17.7,35.3,200,5.03,18.97
2019-03-04,28.2,15.4,22.4,15.6,10.7,22.8,46.1,282,4.47,15.54
2019-03-05,27.5,16.3,21.4,9.8,4.9,15.0,27.0,325,5.35,22.21
2019-03-06,27.1,15.1,20.9,10.3,4.4,11.2,27.7,20,5.08,22.06
2019-03-07,28.0,15.4,21.3,6.5,3.8,12.1,27.0,60,5.43,22.46
2019-03-08,31.0,15.6,23.1,7.8,3.8,15.9,32.0,186,5.87,21.94
2019-03-09,30.8,18.0,24.1,9.9,3.0,20.6,43.9,290,6.73,22.77
2019-03-10,30.9,16.0,23.0,11.4,6.2,12.6,27.7,356,5.34,22.33
2019-03-11,32.8,17.9,25.2,12.3,6.6,16.8,37.1,215,6.11,21.7
2019-03-12,31.6,18.5,24.5,10.2,2.7,15.5,27.7,324,5.9,22.89
2019-03-13,32.7,18.4,25.1,11.7,6.4,12.4,21.6,349,5.63,20.81
2019-03-14,32.0,20.2,25.6,15.0,4.5,18.8,41.8,246,5.96,18.42
2019-03-15,29.8,18.1,23.6,11.4,2.0,16.8,34.6,18,5.98,21.02
2019-03-16,30.2,17.2,23.3,10.1,7.6,16.9,36.7,43,6.32,23.18
2019-03-17,30.4,18.8,24.1,13.4,7.6,14.0,33.5,45,5.19,19.49
2019-03-18,31.2,17.8,24.3,15.1,5.7,13.2,25.6,41,5.65,23.37
2019-03-19,32.5,17.0,24.5,7.9,3.8,10.9,24.1,42,6.07,23.61
2019-03-20,33.8,18.2,26.5,11.9,4.7,14.8,34.2,212,6.64,20.9
2019-03-21,33.2,19.4,26.1,10.5,2.3,13.8,31.0,278,6.49,24.05
2019-03-22,32.8,19.3,25.7,11.9,3.3,15.0,31.7,16,6.65,24.12
2019-03-23,32.8,18.6,25.5,8.4,3.7,13.7,31.0,31,6.7,24.11
2019-03-24,34.2,19.6,26.7,7.9,3.5,10.8,26.6,74,6.41,24.17
2019-03-25,36.2,20.0,28.5,9.6,4.9,16.7,36.4,270,6.99,23.59
2019-03-26,34.5,20.6,27.3,12.1,4.3,14.8,33.1,10,7.15,24.58
2019-03-27,34.0,19.8,26.4,11.1,4.3,13.7,29.5,40,6.57,24.79
2019-03-28,36.0,20.0,28.1,8.1,6.1,10.2,27.0,44,6.59,24.36
2019-03-29,39.2,22.1,31.3,9.9,3.8,10.2,28.1,279,6.93,24.5
2019-03-30,39.5,26.0,32.5,9.2,2.4,20.9,41.4,298,8.88,22.4
2019-03-31,38.7,25.9,32.1,7.7,0.5,23.7,51.1,297,9.91,23.82
2019-04-01,37.3,22.2,29.8,11.4,2.4,10.3,25.9,357,6.9,24.08
2019-04-02,38.4,21.4,30.1,5.3,-0.3,11.4,26.3,34,7.16,25.27
2019-04-03,39.5,22.0,31.1,4.0,-1.1,16.3,35.6,292,7.48,25.46
2019-04-04,40.2,24.6,32.5,6.1,2.0,17.6,40.0,297,8.78,24.73
2019-04-05,40.1,26.7,33.2,8.1,1.9,17.3,37.4,296,8.41,21.44
2019-04-06,38.7,27.2,32.7,11.1,1.5,18.9,35.3,285,8.55,22.46
2019-04-07,39.1,26.0,31.7,9.8,6.0,21.5,50.4,284,8.22,21.39
2019-04-08,39.5,25.1,32.3,12.0,2.6,19.8,41.8,287,8.78,23.62
2019-04-09,39.2,24.3,32.3,9.8,0.9,18.4,38.9,281,8.98,25.68
2019-04-10,40.0,26.5,32.8,10.6,4.6,19.7,42.5,305,8.56,24.19
2019-04-11,40.0,25.3,33.1,8.6,2.2,17.5,36.7,296,7.35,23.33
2019-04-12,40.2,26.2,33.4,8.4,2.8,17.1,31.7,264,8.87,24.72
2019-04-13,40.6,25.3,33.3,6.5,0.4,24.3,44.3,282,8.85,25.49
2019-04-14,41.0,27.9,33.6,9.5,1.6,17.1,35.3,319,8.8,24.81
2019-04-15,38.2,26.8,31.9,10.8,5.1,26.4,54.4,277,7.83,19.49
2019-04-16,32.0,20.1,27.2,18.9,10.6,14.5,33.1,252,4.73,16.43
2019-04-17,32.2,19.1,25.5,19.0,8.8,23.7,53.3,248,5.81,22.23
2019-04-18,33.3,18.8,26.5,17.1,8.1,20.3,38.2,319,6.08,22.78
2019-04-19,34.7,21.4,27.8,14.6,6.5,18.4,41.4,341,6.71,22.73
2019-04-20,35.8,21.3,28.8,12.9,6.7,15.5,31.7,356,7.36,25.36
2019-04-21,37.8,21.6,30.2,10.8,1.2,19.0,35.6,341,8.03,26.28
2019-04-22,38.2,23.6,31.5,10.2,4.6,13.8,33.1,328,7.41,22.76
2019-04-23,40.2,25.6,32.7,8.4,1.5,17.1,38.2,329,8.19,23.46
2019-04-24,41.2,25.0,33.9,8.9,2.8,17.8,38.5,328,8.23,23.02
2019-04-25,41.1,27.6,34.7,12.4,5.1,18.3,34.6,343,8.39,22.8
2019-04-26,41.8,27.6,34.6,9.0,4.9,18.7,40.7,322,9.17,23.52
2019-04-27,41.8,27.5,34.6,10.4,4.8,15.8,35.3,333,7.99,25.01
2019-04-28,42.8,25.9,34.5,13.9,-1.4,19.7,40.0,311,8.82,26.65
2019-04-29,42.2,27.3,34.6,4.2,-1.3,17.9,40.0,303,9.8,26.97
2019-04-30,41.8,28.4,34.7,8.1,1.3,20.6,41.8,279,10.65,26.83
2019-05-01,40.3,28.4,34.0,13.0,4.7,22.0,44.3,275,10.47,26.34
2019-05-02,40.5,27.4,33.7,9.6,3.2,18.2,38.2,288,9.11,26.25
2019-05-03,39.5,27.9,33.7,15.9,3.7,24.5,48.2,291,8.78,24.03
2019-05-04,38.6,27.1,32.8,16.6,5.2,17.9,39.2,333,7.62,21.9
2019-05-05,37.3,26.5,32.2,14.9,7.0,17.0,35.6,292,8.22,22.55
2019-05-06,40.2,27.5,33.4,16.4,2.8,19.5,41.0,299,8.21,21.5
