soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,time
0.42170833333333335,0.4411666666666667,0.4737916666666666,2023-08-30
0.40491666666666665,0.4287083333333333,0.46825,2023-08-31
0.38566666666666666,0.41429166666666667,0.4622916666666667,2023-09-01
0.36375,0.4000000000000001,0.45658333333333334,2023-09-02
0.34862499999999996,0.3910833333333334,0.45175000000000004,2023-09-03
0.340625,0.38495833333333335,0.447375,2023-09-04
0.34287500000000004,0.3810833333333334,0.443,2023-09-05
0.401875,0.384125,0.4402916666666667,2023-09-06
0.4885833333333333,0.42583333333333334,0.4385833333333333,2023-09-07
0.5039166666666667,0.48633333333333334,0.438375,2023-09-08
0.5047083333333333,0.5089166666666667,0.4566666666666667,2023-09-09
0.49875,0.5026666666666667,0.478,2023-09-10
0.49579166666666663,0.4987916666666667,0.4796666666666667,2023-09-11
0.49241666666666667,0.4925,0.4792083333333333,2023-09-12
0.4930833333333333,0.4944583333333333,0.478375,2023-09-13
0.503875,0.5083333333333333,0.48724999999999996,2023-09-14
0.5090833333333333,0.512,0.5007916666666666,2023-09-15
0.5025416666666667,0.4872083333333333,0.5162083333333334,2023-09-16
0.5000416666666666,0.48341666666666666,0.5104166666666666,2023-09-17
0.4766666666666666,0.476375,0.5046666666666667,2023-09-18
0.45708333333333334,0.46475,0.49833333333333335,2023-09-19
0.4427083333333333,0.4555833333333334,0.48995833333333333,2023-09-20
0.4686666666666666,0.46058333333333334,0.48374999999999996,2023-09-21
0.4759166666666667,0.47641666666666665,0.4805833333333333,2023-09-22
0.4812083333333333,0.47104166666666664,0.47583333333333333,2023-09-23
0.47374999999999995,0.46708333333333335,0.470875,2023-09-24
0.4674583333333333,0.4639583333333333,0.46587500000000004,2023-09-25
0.4407083333333333,0.453,0.46049999999999996,2023-09-26
0.43083333333333335,0.44445833333333334,0.45537500000000003,2023-09-27
0.41120833333333334,0.43329166666666663,0.450375,2023-09-28
0.39666666666666667,0.4234583333333333,0.44612500000000005,2023-09-29
0.3757083333333333,0.408,0.4415833333333334,2023-09-30
0.35462499999999997,0.39366666666666666,0.4367083333333333,2023-10-01
0.3388333333333333,0.38245833333333334,0.431875,2023-10-02
0.327875,0.3750833333333334,0.4270833333333333,2023-10-03
0.316625,0.36762500000000004,0.42191666666666666,2023-10-04
0.3035,0.3575833333333333,0.41575,2023-10-05
0.29124999999999995,0.34679166666666666,0.4094166666666666,2023-10-06
0.2810416666666667,0.3373333333333333,0.40445833333333336,2023-10-07
0.2755,0.33108333333333334,0.4000000000000001,2023-10-08
0.2737083333333334,0.3272916666666667,0.39575000000000005,2023-10-09
0.27420833333333333,0.32495833333333335,0.39208333333333334,2023-10-10
0.2769166666666667,0.32545833333333335,0.3914583333333333,2023-10-11
0.28150000000000003,0.32725,0.39137500000000003,2023-10-12
0.27675,0.3237083333333333,0.38895833333333335,2023-10-13
0.27495833333333336,0.3214166666666667,0.3874583333333333,2023-10-14
0.2819583333333333,0.32279166666666664,0.3875,2023-10-15
0.28404166666666664,0.3216666666666667,0.38608333333333333,2023-10-16
0.2824583333333333,0.32075000000000004,0.384625,2023-10-17
0.27775,0.31945833333333334,0.3833333333333333,2023-10-18
0.2700416666666667,0.3145,0.38129166666666664,2023-10-19
0.27120833333333333,0.31395833333333334,0.3809166666666666,2023-10-20
0.27558333333333335,0.3194166666666667,0.38233333333333336,2023-10-21
0.2798333333333333,0.321875,0.3822916666666667,2023-10-22
0.2819583333333333,0.32108333333333333,0.38083333333333336,2023-10-23
0.28225,0.31875000000000003,0.37916666666666665,2023-10-24
0.2866666666666666,0.319375,0.3786666666666667,2023-10-25
0.27925,0.3155833333333333,0.3761666666666667,2023-10-26
0.28025,0.3144166666666667,0.374875,2023-10-27
0.29020833333333335,0.3173333333333333,0.37566666666666665,2023-10-28
0.2894583333333333,0.31520833333333337,0.374125,2023-10-29
0.28404166666666664,0.31116666666666665,0.371125,2023-10-30
0.282125,0.30954166666666666,0.3697083333333333,2023-10-31
0.2757916666666667,0.30654166666666666,0.3677916666666667,2023-11-01
0.2733333333333334,0.30491666666666667,0.366125,2023-11-02
0.27058333333333334,0.30291666666666667,0.3645416666666667,2023-11-03
0.27387500000000004,0.30245833333333333,0.36362500000000003,2023-11-04
0.26737500000000003,0.30554166666666666,0.36362500000000003,2023-11-05
0.26895833333333335,0.306125,0.363,2023-11-06
0.2669166666666667,0.30404166666666665,0.3615,2023-11-07
0.2649166666666667,0.30204166666666665,0.36000000000000004,2023-11-08
0.263,0.30016666666666664,0.3585,2023-11-09
0.2615,0.29854166666666665,0.35708333333333336,2023-11-10
0.26,0.29704166666666665,0.35554166666666664,2023-11-11
0.258625,0.29554166666666665,0.3545,2023-11-12
0.258,0.29454166666666665,0.3535,2023-11-13
0.25754166666666667,0.2935833333333333,0.3525416666666667,2023-11-14
0.257,0.2925833333333333,0.35154166666666664,2023-11-15
0.25666666666666665,0.2915,0.3505,2023-11-16
0.256,0.291,0.34954166666666664,2023-11-17
0.25554166666666667,0.29041666666666666,0.3485416666666667,2023-11-18
0.255,0.28954166666666664,0.3475833333333333,2023-11-19
0.255,0.28824999999999995,0.3465416666666667,2023-11-20
0.25454166666666667,0.288,0.3455833333333333,2023-11-21
0.254,0.28754166666666664,0.34462499999999996,2023-11-22
0.254,0.287,0.34404166666666663,2023-11-23
0.254,0.2865,0.3434166666666667,2023-11-24
0.254,0.286,0.34245833333333336,2023-11-25
0.25395833333333334,0.28554166666666664,0.3415416666666667,2023-11-26
0.35825,0.29054166666666664,0.34425,2023-11-27
0.42412500000000003,0.301875,0.3535,2023-11-28
0.39929166666666666,0.30575,0.35975,2023-11-29
0.410625,0.31104166666666666,0.359,2023-11-30
0.42162499999999997,0.3165833333333333,0.3685,2023-12-01
0.4204583333333333,0.32716666666666666,0.37875,2023-12-02
0.40129166666666666,0.3312916666666667,0.38633333333333336,2023-12-03
0.3894583333333333,0.33266666666666667,0.39175000000000004,2023-12-04
0.41675,0.33666666666666667,0.3977916666666667,2023-12-05
0.4151666666666667,0.34512499999999996,0.4074166666666667,2023-12-06
0.4081666666666666,0.3519583333333333,0.425,2023-12-07
0.39620833333333333,0.35379166666666667,0.42845833333333333,2023-12-08
0.384125,0.35441666666666666,0.42754166666666665,2023-12-09
0.372625,0.35354166666666664,0.426625,2023-12-10
0.36037499999999995,0.35154166666666664,0.42316666666666664,2023-12-11
0.34641666666666665,0.34779166666666667,0.41766666666666663,2023-12-12
0.3361666666666667,0.345375,0.40920833333333334,2023-12-13
0.3253333333333333,0.341875,0.3994583333333333,2023-12-14
0.313875,0.337,0.38966666666666666,2023-12-15
0.30924999999999997,0.33487500000000003,0.3905,2023-12-16
0.31304166666666666,0.33745833333333336,0.4015416666666667,2023-12-17
0.3070833333333333,0.33512500000000006,0.3992083333333334,2023-12-18
0.2995833333333333,0.33216666666666667,0.39291666666666664,2023-12-19
0.2945,0.3296666666666667,0.38975000000000004,2023-12-20
0.28633333333333333,0.32508333333333334,0.38354166666666667,2023-12-21
0.28158333333333335,0.32183333333333336,0.38075,2023-12-22
0.2768333333333333,0.31866666666666665,0.37554166666666666,2023-12-23
0.2737916666666667,0.3156666666666667,0.374125,2023-12-24
0.27183333333333337,0.31379166666666664,0.37445833333333334,2023-12-25
0.2717916666666667,0.312875,0.37520833333333337,2023-12-26
0.2725416666666667,0.312,0.3762916666666667,2023-12-27
0.26745833333333335,0.309,0.37245833333333334,2023-12-28
0.2655416666666667,0.30724999999999997,0.3713333333333333,2023-12-29
0.27129166666666665,0.3085,0.3757916666666667,2023-12-30
0.2808333333333333,0.31154166666666666,0.3832083333333334,2023-12-31
0.291375,0.3152916666666667,0.39008333333333334,2024-01-01
0.30779166666666663,0.321375,0.39958333333333335,2024-01-02
0.33025,0.3272083333333334,0.408625,2024-01-03
0.38558333333333333,0.3333333333333333,0.41724999999999995,2024-01-04
0.40700000000000003,0.34487500000000004,0.4307916666666667,2024-01-05
0.4207916666666667,0.35437499999999994,0.4418333333333333,2024-01-06
0.4141666666666666,0.36325,0.45129166666666665,2024-01-07
0.40995833333333326,0.36837499999999995,0.45379166666666665,2024-01-08
0.40454166666666663,0.3737083333333333,0.45075,2024-01-09
0.39683333333333337,0.376125,0.4520416666666667,2024-01-10
0.38891666666666663,0.37683333333333335,0.44904166666666673,2024-01-11
0.37775000000000003,0.375125,0.4415833333333334,2024-01-12
0.36041666666666666,0.36925,0.42254166666666665,2024-01-13
0.343875,0.3625,0.40791666666666665,2024-01-14
0.3292083333333334,0.35591666666666666,0.39733333333333337,2024-01-15
0.31445833333333334,0.348875,0.38533333333333336,2024-01-16
0.30304166666666665,0.3425,0.37479166666666663,2024-01-17
0.2985833333333333,0.33916666666666667,0.3737083333333333,2024-01-18
0.29791666666666666,0.33808333333333335,0.3770833333333334,2024-01-19
0.30141666666666667,0.33829166666666666,0.38362500000000005,2024-01-20
0.30633333333333335,0.34004166666666674,0.3915,2024-01-21
0.302625,0.3378333333333334,0.39116666666666666,2024-01-22
0.29604166666666665,0.33425,0.38599999999999995,2024-01-23
0.28829166666666667,0.32958333333333334,0.38083333333333336,2024-01-24
0.283125,0.32583333333333336,0.37437499999999996,2024-01-25
0.2765416666666667,0.32158333333333333,0.3722916666666667,2024-01-26
0.27308333333333334,0.318375,0.3680833333333333,2024-01-27
0.27016666666666667,0.3154166666666667,0.3678333333333333,2024-01-28
0.2700416666666667,0.313625,0.3680833333333333,2024-01-29
0.27058333333333334,0.312375,0.3689166666666666,2024-01-30
0.2717083333333334,0.31145833333333334,0.3705416666666667,2024-01-31
0.2743333333333334,0.31116666666666665,0.37083333333333335,2024-02-01
0.27620833333333333,0.31095833333333334,0.3718333333333333,2024-02-02
0.277,0.309625,0.37204166666666666,2024-02-03
0.274,0.30779166666666663,0.3725833333333333,2024-02-04
0.27233333333333337,0.30620833333333336,0.3718333333333333,2024-02-05
0.27075,0.3045,0.3713333333333333,2024-02-06
0.2700416666666667,0.3036666666666667,0.3702916666666667,2024-02-07
0.27045833333333336,0.30354166666666665,0.37083333333333335,2024-02-08
0.272125,0.3027916666666666,0.37125,2024-02-09
0.2744166666666667,0.3027916666666666,0.370625,2024-02-10
0.26658333333333334,0.2997916666666666,0.3670833333333334,2024-02-11
0.26795833333333335,0.2992916666666667,0.3669166666666666,2024-02-12
0.27416666666666667,0.30075,0.36833333333333335,2024-02-13
0.28070833333333334,0.3020833333333333,0.3717916666666667,2024-02-14
0.2834583333333333,0.30391666666666667,0.37266666666666665,2024-02-15
0.2870833333333333,0.3093333333333333,0.3785,2024-02-16
0.28591666666666665,0.311625,0.3798333333333333,2024-02-17
0.2810416666666667,0.310125,0.37825,2024-02-18
0.28120833333333334,0.31095833333333334,0.3774166666666667,2024-02-19
0.28108333333333335,0.3124166666666667,0.3775,2024-02-20
0.27529166666666666,0.31104166666666666,0.37670833333333337,2024-02-21
0.27487500000000004,0.30895833333333333,0.37704166666666666,2024-02-22
0.269,0.30695833333333333,0.3717083333333333,2024-02-23
0.2664166666666667,0.305,0.36925,2024-02-24
0.269,0.303,0.36804166666666666,2024-02-25
0.264,0.301125,0.36604166666666665,2024-02-26
0.30475,0.2985,0.36800000000000005,2024-02-27
0.35908333333333337,0.29454166666666665,0.3670833333333334,2024-02-28
0.34400000000000003,0.2962916666666667,0.36554166666666665,2024-02-29
0.3316666666666667,0.29875,0.3640833333333333,2024-03-01
0.33237500000000003,0.30645833333333333,0.3625416666666667,2024-03-02
0.336,0.317875,0.3615,2024-03-03
0.32608333333333334,0.31833333333333336,0.3602083333333333,2024-03-04
0.31054166666666666,0.31283333333333335,0.3587916666666666,2024-03-05
0.296,0.30679166666666663,0.3575,2024-03-06
0.2877916666666666,0.30441666666666667,0.35600000000000004,2024-03-07
0.28079166666666666,0.3012916666666667,0.35470833333333335,2024-03-08
0.27466666666666667,0.299375,0.35308333333333336,2024-03-09
0.269125,0.2970833333333333,0.35125,2024-03-10
0.27033333333333337,0.29591666666666666,0.3495833333333333,2024-03-11
0.27545833333333336,0.297875,0.34804166666666664,2024-03-12
0.2765416666666667,0.2975,0.3460833333333333,2024-03-13
0.27358333333333335,0.29583333333333334,0.3445,2024-03-14
0.2700416666666667,0.2939583333333333,0.3429583333333333,2024-03-15
0.265375,0.29204166666666664,0.34112500000000007,2024-03-16
0.264125,0.29112499999999997,0.3395416666666667,2024-03-17
0.2647916666666667,0.28941666666666666,0.33816666666666667,2024-03-18
0.26075,0.29041666666666666,0.3365416666666667,2024-03-19
0.2634166666666667,0.2893333333333333,0.3350416666666667,2024-03-20
0.271125,0.28975,0.3335000000000001,2024-03-21
0.2781666666666667,0.2885,0.3320416666666667,2024-03-22
0.2704166666666667,0.28704166666666664,0.33016666666666666,2024-03-23
0.26595833333333335,0.28562499999999996,0.3285416666666667,2024-03-24
0.2624166666666667,0.28462499999999996,0.32708333333333334,2024-03-25
0.2627083333333334,0.28375,0.3255416666666667,2024-03-26
0.2571666666666667,0.283,0.3240416666666667,2024-03-27
0.2567916666666667,0.2825,0.32225,2024-03-28
0.25658333333333333,0.282,0.32066666666666666,2024-03-29
0.263375,0.2814166666666667,0.3195,2024-03-30
0.27087500000000003,0.281,0.318125,2024-03-31
0.26737500000000003,0.2806666666666667,0.3165833333333333,2024-04-01
0.26875,0.28,0.3155,2024-04-02
0.2648333333333333,0.28,0.31416666666666665,2024-04-03
0.2607916666666667,0.28,0.31275000000000003,2024-04-04
0.2595,0.28,0.3115833333333333,2024-04-05
0.25758333333333333,0.27958333333333335,0.31054166666666666,2024-04-06
0.2694166666666667,0.279,0.3095833333333333,2024-04-07
0.28,0.279,0.3089166666666667,2024-04-08
0.2879583333333333,0.279,0.308375,2024-04-09
0.3013333333333333,0.2805,0.30754166666666666,2024-04-10
0.31295833333333334,0.2876666666666667,0.307,2024-04-11
0.30224999999999996,0.28975,0.30675,2024-04-12
0.295875,0.28833333333333333,0.3060833333333333,2024-04-13
0.30291666666666667,0.2904583333333333,0.30554166666666666,2024-04-14
0.29029166666666667,0.2899583333333333,0.3047083333333333,2024-04-15
0.28624999999999995,0.2910833333333333,0.304,2024-04-16
0.2830416666666667,0.2927083333333333,0.30341666666666667,2024-04-17
0.275125,0.29029166666666667,0.3025,2024-04-18
0.26825000000000004,0.28820833333333334,0.30154166666666665,2024-04-19
0.26495833333333335,0.28720833333333334,0.300625,2024-04-20
0.26416666666666666,0.28724999999999995,0.3,2024-04-21
0.28075,0.28841666666666665,0.29954166666666665,2024-04-22
0.29662499999999997,0.2870833333333333,0.299,2024-04-23
0.29124999999999995,0.28875,0.2985,2024-04-24
0.28929166666666667,0.29029166666666667,0.298,2024-04-25
0.296375,0.28975,0.297375,2024-04-26
0.32708333333333334,0.29,0.297,2024-04-27
0.30666666666666664,0.2932916666666667,0.2964583333333333,2024-04-28
0.29004166666666664,0.29475,0.296,2024-04-29
0.277125,0.2895833333333333,0.29541666666666666,2024-04-30
0.267625,0.28675,0.2945833333333333,2024-05-01
0.263,0.28529166666666667,0.294,2024-05-02
0.26183333333333336,0.2839583333333333,0.2935,2024-05-03
0.26133333333333336,0.2825833333333333,0.29283333333333333,2024-05-04
0.25454166666666667,0.282,0.292375,2024-05-05
0.25554166666666667,0.28108333333333335,0.292,2024-05-06
0.25275,0.280625,0.29141666666666666,2024-05-07
0.25504166666666667,0.28,0.291,2024-05-08
0.25829166666666664,0.28,0.2904583333333333,2024-05-09
0.25808333333333333,0.2797083333333334,0.29,2024-05-10
0.2525833333333333,0.279,0.28954166666666664,2024-05-11
0.252,0.279,0.289,2024-05-12
0.25245833333333334,0.279,0.289,2024-05-13
0.256375,0.279,0.28854166666666664,2024-05-14
0.26666666666666666,0.279,0.288,2024-05-15
0.26866666666666666,0.279,0.288,2024-05-16
0.27345833333333336,0.279,0.2877916666666666,2024-05-17
0.2855,0.279,0.28741666666666665,2024-05-18
0.28633333333333333,0.279,0.287,2024-05-19
0.28099999999999997,0.279,0.287,2024-05-20
0.2788333333333333,0.279,0.2865,2024-05-21
0.27108333333333334,0.279,0.286,2024-05-22
0.2647916666666667,0.279,0.286,2024-05-23
0.26004166666666667,0.279,0.286,2024-05-24
0.25695833333333334,0.279,0.2855,2024-05-25
0.253125,0.279,0.285,2024-05-26
0.2519166666666667,0.279,0.285,2024-05-27
0.253,0.279,0.285,2024-05-28
0.253,0.279,0.2848333333333333,2024-05-29
0.2525,0.279,0.2844583333333333,2024-05-30
0.252,0.279,0.284,2024-05-31
0.252,0.278,0.284,2024-06-01
0.24949999999999997,0.278,0.284,2024-06-02
0.25225000000000003,0.278,0.284,2024-06-03
0.2548333333333333,0.278,0.284,2024-06-04
0.24450000000000002,0.278,0.284,2024-06-05
0.23424999999999999,0.278,0.2835,2024-06-06
0.24225,0.27825000000000005,0.28324999999999995,2024-06-07
0.25325000000000003,0.279,0.284,2024-06-08
0.26558333333333334,0.279,0.2835833333333333,2024-06-09
0.25125000000000003,0.279,0.28312499999999996,2024-06-10
0.2582083333333333,0.279,0.283,2024-06-11
0.2765416666666667,0.27675,0.281,2024-06-12
0.2924583333333333,0.276,0.279,2024-06-13
0.29024999999999995,0.276,0.279,2024-06-14
0.28525,0.276,0.279,2024-06-15
0.2905,0.276,0.27825000000000005,2024-06-16
0.3245416666666667,0.276,0.27708333333333335,2024-06-17
0.346875,0.2767916666666667,0.278,2024-06-18
0.41358333333333336,0.2818333333333333,0.278,2024-06-19
0.3919166666666667,0.28854166666666664,0.278,2024-06-20
0.443875,0.32087499999999997,0.278,2024-06-21
0.4537083333333333,0.353625,0.278,2024-06-22
0.4679583333333333,0.37270833333333336,0.27825000000000005,2024-06-23
0.48425,0.42883333333333334,0.281,2024-06-24
0.46075,0.44825,0.286375,2024-06-25
0.4307083333333333,0.42745833333333333,0.28541666666666665,2024-06-26
0.46737500000000004,0.4192916666666666,0.28424999999999995,2024-06-27
0.48783333333333334,0.44320833333333337,0.2865,2024-06-28
0.49291666666666667,0.47900000000000004,0.2955,2024-06-29
0.5005000000000001,0.4875833333333333,0.30291666666666667,2024-06-30
0.49704166666666666,0.48216666666666663,0.30954166666666666,2024-07-01
0.49145833333333333,0.4848333333333333,0.3156666666666667,2024-07-02
0.5006666666666667,0.494375,0.3239166666666667,2024-07-03
0.5009583333333333,0.4925,0.3302916666666667,2024-07-04
0.5043333333333333,0.5005000000000001,0.34391666666666665,2024-07-05
0.49383333333333335,0.4928333333333333,0.3559583333333333,2024-07-06
0.47804166666666664,0.4771666666666667,0.36162500000000003,2024-07-07
0.490125,0.47904166666666664,0.3647916666666666,2024-07-08
0.4911666666666667,0.48666666666666664,0.375375,2024-07-09
0.4851666666666667,0.47612499999999996,0.37929166666666664,2024-07-10
0.4839166666666666,0.48054166666666664,0.3824166666666667,2024-07-11
0.4871666666666667,0.4765,0.38433333333333336,2024-07-12
0.5072916666666667,0.5015833333333334,0.390125,2024-07-13
0.4972916666666667,0.494125,0.3975,2024-07-14
0.50225,0.49654166666666666,0.40616666666666673,2024-07-15
0.5044166666666666,0.5008750000000001,0.43254166666666666,2024-07-16
0.4967916666666667,0.494875,0.44049999999999995,2024-07-17
0.5030833333333333,0.4967083333333333,0.4442916666666667,2024-07-18
0.49266666666666664,0.4885,0.44612500000000005,2024-07-19
0.4891666666666667,0.48299999999999993,0.4472083333333334,2024-07-20
0.5063333333333334,0.5072083333333334,0.45416666666666666,2024-07-21
0.5010416666666667,0.5060833333333333,0.46125,2024-07-22
0.50825,0.5101666666666667,0.474625,2024-07-23
0.50625,0.5159583333333334,0.5031249999999999,2024-07-24
0.5007916666666666,0.5052083333333334,0.5135,2024-07-25
0.5005000000000001,0.49225,0.5135833333333334,2024-07-26
0.508125,0.5054583333333333,0.51325,2024-07-27
0.5049583333333333,0.5087083333333333,0.5159166666666667,2024-07-28
0.5033333333333333,0.49629166666666663,0.5128750000000001,2024-07-29
0.4883333333333333,0.48699999999999993,0.508125,2024-07-30
0.49541666666666667,0.4852916666666667,0.50525,2024-07-31
0.510625,0.5062083333333334,0.5048750000000001,2024-08-01
0.5075416666666667,0.5147916666666666,0.51425,2024-08-02
0.5034166666666667,0.49904166666666666,0.5155416666666667,2024-08-03
0.5088750000000001,0.4975833333333333,0.5155833333333334,2024-08-04
0.4970833333333333,0.4916666666666667,0.5130416666666667,2024-08-05
0.4865833333333333,0.48383333333333334,0.5085000000000001,2024-08-06
0.4923333333333333,0.488875,0.5061666666666667,2024-08-07
0.5039166666666667,0.5050833333333333,0.5085833333333333,2024-08-08
0.49254166666666666,0.5002916666666667,0.5109166666666667,2024-08-09
0.4971666666666667,0.49462500000000004,0.508,2024-08-10
0.49983333333333335,0.5092083333333334,0.509,2024-08-11
0.48875,0.496875,0.5124166666666666,2024-08-12
0.4799166666666666,0.48075,0.5087916666666666,2024-08-13
0.4682916666666667,0.4682916666666667,0.5042916666666667,2024-08-14
0.4920833333333334,0.47816666666666663,0.5005416666666667,2024-08-15
0.49625,0.5005000000000001,0.499625,2024-08-16
0.4802916666666666,0.48974999999999996,0.497875,2024-08-17
0.468375,0.47620833333333334,0.49395833333333333,2024-08-18
0.4789583333333334,0.474875,0.4912083333333333,2024-08-19
0.48900000000000005,0.4805,0.489625,2024-08-20
0.4915,0.4895416666666667,0.4867083333333333,2024-08-21
0.496875,0.5014583333333333,0.49099999999999994,2024-08-22
0.507375,0.5132083333333334,0.5067916666666666,2024-08-23
0.5077083333333333,0.5080416666666666,0.5111249999999999,2024-08-24
0.5112916666666667,0.5065833333333333,0.49008333333333337,2024-08-25
0.4945833333333333,0.5010833333333333,0.46962499999999996,2024-08-26
0.480375,0.48854166666666665,0.4613333333333334,2024-08-27
0.46095833333333336,0.47458333333333336,0.45337500000000003,2024-08-28
0.48737499999999995,0.49020833333333336,0.45012500000000005,2024-08-29
0.4916666666666667,0.4927916666666667,0.44845833333333335,2024-08-30
0.48633333333333334,0.47974999999999995,0.4439166666666667,2024-08-31
0.49333333333333335,0.4890833333333333,0.441125,2024-09-01
0.5022083333333334,0.50375,0.4486666666666667,2024-09-02
0.49333333333333335,0.49266666666666664,0.446375,2024-09-03
0.49675,0.4955,0.44687499999999997,2024-09-04
0.48737499999999995,0.48441666666666666,0.44604166666666667,2024-09-05
0.47612499999999996,0.47816666666666663,0.44404166666666667,2024-09-06
0.48220833333333335,0.47983333333333333,0.4414166666666666,2024-09-07
0.4832916666666667,0.48104166666666665,0.43979166666666664,2024-09-08
0.49583333333333335,0.48808333333333337,0.4407083333333333,2024-09-09
0.5063333333333334,0.49983333333333335,0.43754166666666666,2024-09-10
0.514,0.515625,0.45979166666666665,2024-09-11
0.5001666666666666,0.5060833333333333,0.4857916666666666,2024-09-12
0.48924999999999996,0.4955416666666667,0.4868333333333333,2024-09-13
0.4795416666666667,0.48770833333333335,0.484875,2024-09-14
0.459125,0.47612499999999996,0.48183333333333334,2024-09-15
0.44287499999999996,0.46575000000000005,0.4794583333333333,2024-09-16
0.43133333333333335,0.455,0.47604166666666664,2024-09-17
0.42783333333333334,0.445,0.4725833333333333,2024-09-18
0.4224583333333333,0.43854166666666666,0.46858333333333335,2024-09-19
0.408,0.4290833333333333,0.46525,2024-09-20
0.3960000000000001,0.42087499999999994,0.46125,2024-09-21
0.3819166666666667,0.4106666666666667,0.45725,2024-09-22
0.43775000000000003,0.4055,0.45483333333333337,2024-09-23
0.4458333333333333,0.40874999999999995,0.4542083333333333,2024-09-24
0.454375,0.4089583333333333,0.4505416666666667,2024-09-25
0.46895833333333337,0.41629166666666667,0.44745833333333335,2024-09-26
0.47974999999999995,0.4459583333333333,0.44354166666666667,2024-09-27
0.50225,0.489875,0.44287499999999996,2024-09-28
0.48970833333333336,0.4919166666666666,0.44354166666666667,2024-09-29
0.4725,0.48075,0.44425000000000003,2024-09-30
0.451875,0.4666666666666666,0.442375,2024-10-01
0.43133333333333335,0.45225000000000004,0.4403333333333333,2024-10-02
0.41766666666666663,0.440625,0.4360833333333333,2024-10-03
0.3973333333333333,0.425625,0.432375,2024-10-04
0.37404166666666666,0.40929166666666666,0.43041666666666667,2024-10-05
0.3565,0.39691666666666664,0.42745833333333333,2024-10-06
0.3425833333333333,0.38637499999999997,0.421875,2024-10-07
0.3284166666666667,0.37520833333333337,0.4157916666666666,2024-10-08
0.314875,0.36520833333333336,0.4109583333333333,2024-10-09
0.30475,0.36037499999999995,0.4114583333333333,2024-10-10
0.3015833333333333,0.357,0.40995833333333326,2024-10-11
0.301875,0.353875,0.40762499999999996,2024-10-12
0.31366666666666665,0.3414166666666667,0.40225,2024-10-13
0.3584583333333333,0.33345833333333336,0.40095833333333336,2024-10-14
0.381875,0.33295833333333336,0.3982916666666667,2024-10-15
0.364125,0.33037500000000003,0.3954583333333333,2024-10-16
0.3465833333333333,0.325625,0.39054166666666673,2024-10-17
0.3315416666666667,0.321375,0.385875,2024-10-18
0.31916666666666665,0.3169166666666667,0.3838333333333333,2024-10-19
0.31066666666666665,0.3122916666666667,0.3825,2024-10-20
0.302,0.30779166666666663,0.37575000000000003,2024-10-21
0.29433333333333334,0.30441666666666667,0.36999999999999994,2024-10-22
0.293,0.3057083333333333,0.36637499999999995,2024-10-23
0.29120833333333335,0.30804166666666666,0.3660833333333333,2024-10-24
0.2853333333333333,0.305875,0.36283333333333334,2024-10-25
0.27858333333333335,0.3017083333333333,0.35704166666666665,2024-10-26
0.270125,0.2960833333333333,0.35229166666666667,2024-10-27
0.25954166666666667,0.289375,0.34604166666666664,2024-10-28
0.2574166666666667,0.28820833333333334,0.34525,2024-10-29
0.261625,0.29,0.3472916666666666,2024-10-30
0.26345833333333335,0.290375,0.3467916666666666,2024-10-31
0.2685,0.29220833333333335,0.34674999999999995,2024-11-01
0.26966666666666667,0.2924583333333333,0.34725,2024-11-02
0.2694166666666667,0.29433333333333334,0.3532916666666666,2024-11-03
0.27320833333333333,0.29624999999999996,0.355625,2024-11-04
0.2692083333333333,0.2945,0.35412499999999997,2024-11-05
0.2635,0.29216666666666663,0.3517083333333333,2024-11-06
0.261625,0.29066666666666663,0.3499999999999999,2024-11-07
0.25725000000000003,0.2886666666666666,0.34908333333333336,2024-11-08
0.257625,0.288875,0.34908333333333336,2024-11-09
0.2645,0.29191666666666666,0.35083333333333333,2024-11-10
0.2677083333333334,0.29275,0.3497083333333333,2024-11-11
0.23825,0.298,0.3549583333333333,2024-11-12
0.15508333333333332,0.31554166666666666,0.37399999999999994,2024-11-13
0.15433333333333332,0.31445833333333334,0.37354166666666666,2024-11-14
0.15429166666666666,0.31304166666666666,0.373,2024-11-15
0.15429166666666666,0.311625,0.3725416666666667,2024-11-16
0.15416666666666667,0.3105833333333333,0.37200000000000005,2024-11-17
0.15408333333333332,0.30954166666666666,0.37154166666666666,2024-11-18
0.15404166666666666,0.3085833333333333,0.371,2024-11-19
0.15412499999999998,0.307625,0.370625,2024-11-20
0.15412499999999998,0.307,0.36999999999999994,2024-11-21
0.15412499999999998,0.30624999999999997,0.36999999999999994,2024-11-22
0.15412499999999998,0.3055,0.3694583333333333,2024-11-23
0.154,0.3045833333333333,0.369,2024-11-24
0.154,0.304,0.3685833333333333,2024-11-25
0.154,0.3033333333333333,0.36800000000000005,2024-11-26
0.154,0.30254166666666665,0.36800000000000005,2024-11-27
0.154,0.302,0.3673333333333333,2024-11-28
0.154,0.30141666666666667,0.367,2024-11-29
0.154,0.301,0.36670833333333336,2024-11-30
0.154,0.30033333333333334,0.36599999999999994,2024-12-01
0.154,0.3,0.36599999999999994,2024-12-02
0.154,0.29920833333333335,0.36566666666666664,2024-12-03
0.154,0.299,0.365,2024-12-04
0.154,0.29841666666666666,0.365,2024-12-05
0.154,0.298,0.364625,2024-12-06
0.154,0.2974583333333333,0.36400000000000005,2024-12-07
0.154,0.297,0.36400000000000005,2024-12-08
