precipitation_sum,et0_fao_evapotranspiration,precipitation_hours,river_discharge,dewpoint_2m_max,soil_moisture_0_to_7cm,soil_moisture_28_to_100cm,rainfall_3d,rainfall_7d,humidity,is_monsoon,flood_risk
0.0,4.91,0.0,0.4,13.6,0.2743333333333334,0.4015416666666667,0.0,0.0,20.5,0,0
0.0,4.74,0.0,0.37,14.4,0.2669583333333333,0.3977083333333333,0.0,0.0,21.0,0,0
0.0,4.38,0.0,0.34,14.2,0.2697916666666667,0.3960000000000001,0.0,0.0,18.5,0,0
0.0,4.66,0.0,0.31,13.5,0.2708333333333333,0.39425,0.0,0.0,15.5,0,0
0.0,4.5,0.0,0.29,14.6,0.2705833333333333,0.393125,0.0,0.0,21.0,0,0
0.0,4.35,0.0,0.27,15.5,0.2729583333333333,0.3920833333333333,0.0,0.0,32.5,0,0
0.0,4.23,0.0,0.26,14.9,0.2689166666666667,0.389625,0.0,0.0,37.0,0,0
0.0,4.11,0.0,0.26,15.4,0.2679583333333333,0.3871666666666666,0.0,0.0,35.000000000000014,0,0
0.0,4.16,0.0,0.26,15.6,0.26325,0.3845833333333333,0.0,0.0,28.5,0,0
0.0,4.3,0.0,0.26,15.1,0.2746666666666666,0.3846666666666666,0.0,0.0,20.5,0,0
0.0,4.26,0.0,0.26,15.6,0.2734166666666667,0.382875,0.0,0.0,21.0,0,0
0.0,4.33,0.0,0.26,15.4,0.274125,0.3815,0.0,0.0,18.50000000000001,0,0
0.0,4.56,0.0,0.26,14.9,0.2725833333333333,0.3794166666666667,0.0,0.0,17.0,0,0
0.0,3.88,0.0,0.26,17.6,0.2745416666666667,0.377375,0.0,0.0,33.500000000000014,0,0
0.0,4.09,0.0,0.26,15.5,0.281875,0.3769583333333333,0.0,0.0,25.0,0,0
0.0,4.13,0.0,0.26,14.1,0.2793333333333334,0.3753333333333333,0.0,0.0,23.0,0,0
0.0,3.77,0.0,0.26,15.5,0.2728333333333333,0.3732916666666666,0.0,0.0,32.0,0,0
0.0,3.96,0.0,0.26,16.3,0.2736666666666666,0.3723333333333333,0.0,0.0,38.5,0,0
0.0,4.08,0.0,0.26,14.2,0.275875,0.3713333333333333,0.0,0.0,35.0,0,0
0.0,3.83,0.0,0.26,12.8,0.2785,0.3705416666666667,0.0,0.0,28.5,0,0
0.0,3.83,0.0,0.26,12.6,0.2790416666666667,0.3690833333333334,0.0,0.0,24.0,0,0
0.0,3.81,0.0,0.26,11.9,0.2855416666666666,0.369,0.0,0.0,20.5,0,0
0.0,4.08,0.0,0.26,12.1,0.2877083333333333,0.3685416666666667,0.0,0.0,18.0,0,0
0.0,4.35,0.0,0.26,13.1,0.2810416666666667,0.3667083333333333,0.0,0.0,32.499999999999986,0,0
0.0,4.02,0.0,0.26,9.6,0.2789166666666667,0.365,0.0,0.0,23.0,0,0
0.0,3.85,0.0,0.26,8.8,0.2805416666666667,0.3635833333333333,0.0,0.0,21.0,0,0
0.0,3.6,0.0,0.26,10.9,0.2770833333333333,0.3625416666666667,0.0,0.0,32.500000000000014,0,0
0.0,3.61,0.0,0.26,11.1,0.272625,0.3614583333333332,0.0,0.0,26.5,0,0
0.0,3.85,0.0,0.26,10.4,0.27,0.3604166666666666,0.0,0.0,21.0,0,0
0.0,3.61,0.0,0.26,10.6,0.268125,0.3590416666666666,0.0,0.0,23.0,0,0
0.0,3.75,0.0,0.26,10.8,0.2665416666666667,0.3578333333333333,0.0,0.0,25.0,0,0
0.0,3.9,0.0,0.26,8.1,0.2657083333333334,0.3568333333333333,0.0,0.0,12.5,0,0
0.0,3.47,0.0,0.26,9.4,0.2635833333333333,0.355625,0.0,0.0,18.999999999999982,0,0
0.0,3.61,0.0,0.26,8.9,0.2625416666666667,0.3546249999999999,0.0,0.0,14.5,0,0
0.0,3.47,0.0,0.26,10.8,0.2606666666666666,0.3535833333333333,0.0,0.0,22.00000000000001,0,0
0.0,3.66,0.0,0.26,11.2,0.2610833333333333,0.35325,0.0,0.0,24.5,0,0
0.0,3.4,0.0,0.26,11.6,0.2605,0.3525416666666667,0.0,0.0,28.5,0,0
0.0,3.17,0.0,0.26,12.2,0.2594583333333333,0.3515833333333333,0.0,0.0,35.0,0,0
0.0,3.08,0.0,0.25,13.7,0.258625,0.3506249999999999,0.0,0.0,38.5,0,0
0.0,3.26,0.0,0.23,13.4,0.258,0.3499999999999999,0.0,0.0,35.000000000000014,0,0
0.0,3.25,0.0,0.23,12.4,0.2575833333333333,0.3494583333333332,0.0,0.0,30.00000000000001,0,0
0.0,3.23,0.0,0.23,13.5,0.257,0.3485,0.0,0.0,37.5,0,0
0.0,3.25,0.0,0.23,14.8,0.257,0.3475833333333333,0.0,0.0,39.0,0,0
0.0,3.69,0.0,0.23,10.2,0.2545833333333333,0.3465833333333333,0.0,0.0,27.999999999999982,0,0
0.0,3.76,0.0,0.23,7.8,0.256,0.3460833333333333,0.0,0.0,16.5,0,0
0.0,3.61,0.0,0.23,9.2,0.25575,0.3455,0.0,0.0,19.0,0,0
0.0,3.48,0.0,0.23,10.9,0.25525,0.3445833333333333,0.0,0.0,25.5,0,0
0.0,3.59,0.0,0.23,14.0,0.255,0.3436666666666666,0.0,0.0,29.0,0,0
13.7,3.1,3.0,0.23,17.4,0.3144166666666667,0.3431666666666667,13.69999999999995,13.69999999999995,48.99999999999999,0,0
22.7,2.37,7.0,0.23,19.1,0.297625,0.343875,36.39999999999995,36.39999999999995,81.5,0,1
0.0,3.54,0.0,0.23,11.4,0.2644166666666667,0.3454166666666666,36.39999999999995,36.39999999999995,23.0,0,0
0.0,3.33,0.0,0.23,13.8,0.2705833333333333,0.3451249999999999,22.69999999999995,36.39999999999995,34.0,0,0
0.0,3.09,0.0,0.23,14.5,0.2695,0.3443749999999999,0.0,36.39999999999995,38.00000000000001,0,0
0.0,3.37,0.0,0.23,13.4,0.269125,0.343375,0.0,36.39999999999995,32.0,0,0
0.0,3.38,0.0,0.23,11.6,0.270125,0.3439166666666666,0.0,36.39999999999995,30.5,0,0
0.0,3.34,0.0,0.23,10.4,0.2705833333333333,0.3455833333333333,0.0,22.69999999999995,21.5,0,0
0.0,3.35,0.0,0.23,10.6,0.2711666666666667,0.3453333333333333,0.0,0.0,21.5,0,0
0.0,3.41,0.0,0.23,11.8,0.27375,0.3454583333333332,0.0,0.0,25.0,0,0
0.0,3.3,0.0,0.23,13.1,0.2747083333333334,0.34925,0.0,0.0,30.5,0,0
0.0,3.65,0.0,0.23,14.1,0.2725416666666667,0.3489583333333333,0.0,0.0,29.5,0,0
0.0,3.43,0.0,0.23,14.3,0.27925,0.3552916666666666,0.0,0.0,42.000000000000014,0,0
0.0,3.01,0.0,0.23,12.5,0.2809583333333333,0.3588333333333333,0.0,0.0,46.5,0,0
0.0,2.91,0.0,0.23,15.2,0.2818333333333333,0.3615,0.0,0.0,51.5,0,0
0.0,2.98,0.0,0.23,13.8,0.2827083333333333,0.3642916666666667,0.0,0.0,48.5,0,0
0.0,3.29,0.0,0.23,9.3,0.2814583333333333,0.3635,0.0,0.0,29.0,0,0
0.0,3.53,0.0,0.23,8.0,0.275375,0.3521666666666667,0.0,0.0,13.0,0,0
0.0,3.3,0.0,0.23,13.3,0.2750416666666667,0.3530416666666666,0.0,0.0,30.5,0,0
0.0,3.13,0.0,0.23,12.6,0.273875,0.3517083333333333,0.0,0.0,45.5,0,0
0.0,3.0,0.0,0.23,10.2,0.2785,0.3565416666666667,0.0,0.0,41.99999999999999,0,0
0.0,2.85,0.0,0.23,10.6,0.2809583333333333,0.35925,0.0,0.0,46.00000000000001,0,0
0.0,2.78,0.0,0.23,9.9,0.29275,0.3679583333333333,0.0,0.0,46.00000000000001,0,0
0.0,2.67,0.0,0.23,9.4,0.3062499999999999,0.376875,0.0,0.0,52.0,0,0
0.0,2.67,0.0,0.23,10.9,0.310375,0.3784583333333333,0.0,0.0,56.49999999999999,0,0
0.0,2.84,0.0,0.22,9.9,0.305625,0.3752083333333333,0.0,0.0,42.0,0,0
0.0,2.96,0.0,0.22,7.3,0.2975833333333333,0.3703333333333333,0.0,0.0,28.5,0,0
0.0,3.16,0.0,0.22,7.6,0.285875,0.361875,0.0,0.0,24.0,0,0
0.0,3.44,0.0,0.22,7.9,0.2794166666666667,0.3525833333333333,0.0,0.0,20.00000000000001,0,0
0.0,3.4,0.0,0.22,8.9,0.2722916666666666,0.3471666666666666,0.0,0.0,24.0,0,0
0.0,3.25,0.0,0.22,10.5,0.2685833333333333,0.3435416666666666,0.0,0.0,28.5,0,0
0.0,3.44,0.0,0.22,11.8,0.269,0.3434999999999999,0.0,0.0,31.5,0,0
0.0,3.32,0.0,0.22,13.8,0.2710416666666667,0.3442499999999999,0.0,0.0,40.50000000000001,0,0
0.0,3.4,0.0,0.22,9.5,0.2734583333333333,0.3467916666666666,0.0,0.0,38.5,0,0
0.0,2.94,0.0,0.22,8.1,0.2762916666666666,0.3469166666666666,0.0,0.0,38.99999999999999,0,0
0.0,3.13,0.0,0.22,8.8,0.2776666666666667,0.3454166666666666,0.0,0.0,35.5,0,0
0.0,3.34,0.0,0.22,6.1,0.2780416666666667,0.344,0.0,0.0,24.999999999999982,0,0
0.0,3.45,0.0,0.22,5.4,0.2767916666666667,0.3415416666666667,0.0,0.0,18.999999999999982,0,0
0.0,3.36,0.0,0.22,10.8,0.2780416666666667,0.3377083333333333,0.0,0.0,36.5,0,0
0.0,3.68,0.0,0.22,14.2,0.2729166666666667,0.3378333333333334,0.0,0.0,33.5,0,0
0.1,3.05,1.0,0.22,15.4,0.2743333333333334,0.3391666666666666,0.0999999999999502,0.0999999999999502,44.5,0,0
0.0,3.43,0.0,0.22,15.1,0.2772083333333333,0.3392916666666667,0.0999999999999502,0.0999999999999502,42.49999999999999,0,0
0.0,3.69,0.0,0.22,15.7,0.27925,0.3402916666666666,0.0999999999999502,0.0999999999999502,41.5,0,0
0.1,3.66,1.0,0.22,15.4,0.28,0.3395416666666667,0.0999999999999502,0.1999999999999502,41.49999999999999,0,0
7.5,1.84,14.0,0.36,17.6,0.3270833333333333,0.338125,7.59999999999995,7.69999999999995,75.5,0,0
17.3,2.15,11.0,0.39,17.0,0.4602916666666667,0.3331666666666666,24.89999999999995,24.99999999999995,67.5,0,1
0.0,2.06,0.0,0.34,16.0,0.4357083333333333,0.3317083333333333,24.79999999999995,24.99999999999995,66.0,0,0
0.0,3.23,0.0,0.31,17.3,0.4165833333333333,0.340375,17.299999999999955,24.89999999999995,62.000000000000014,0,0
0.0,3.71,0.0,0.28,16.5,0.3985833333333333,0.34625,0.0,24.89999999999995,45.0,0,0
0.1,3.34,1.0,0.26,16.4,0.388875,0.3493333333333333,0.0999999999999502,24.99999999999995,48.99999999999999,0,0
0.0,3.24,0.0,0.25,14.4,0.3870833333333334,0.355375,0.0999999999999502,24.899999999999952,53.0,0,0
0.0,3.27,0.0,0.25,12.6,0.37825,0.355625,0.0999999999999502,17.399999999999952,53.99999999999999,0,0
0.0,3.48,0.0,0.26,10.4,0.3635,0.3467916666666666,0.0,0.0999999999999502,38.0,0,0
0.0,3.7,0.0,0.26,10.8,0.3453333333333333,0.336625,0.0,0.0999999999999502,30.0,0,0
0.0,3.83,0.0,0.26,13.1,0.328375,0.3270833333333333,0.0,0.0999999999999502,39.99999999999999,0,0
0.0,3.79,0.0,0.26,13.6,0.3200833333333333,0.3285,0.0,0.0999999999999502,37.0,0,0
0.0,4.11,0.0,0.26,10.4,0.3080833333333333,0.325125,0.0,0.0,13.0,0,0
0.0,4.61,0.0,0.26,11.4,0.2988333333333333,0.3240833333333333,0.0,0.0,22.50000000000001,0,0
0.0,4.11,0.0,0.26,14.4,0.2959583333333333,0.3280833333333333,0.0,0.0,44.5,0,0
0.0,3.95,0.0,0.26,15.6,0.2926249999999999,0.3299166666666667,0.0,0.0,39.5,0,0
0.0,5.16,0.0,0.26,11.4,0.2884166666666666,0.3294583333333333,0.0,0.0,3.999999999999986,0,0
0.0,5.11,0.0,0.26,13.4,0.2875,0.3319166666666667,0.0,0.0,21.5,0,0
0.0,4.87,0.0,0.26,10.7,0.2844166666666666,0.33375,0.0,0.0,19.0,0,0
0.0,4.68,0.0,0.26,6.6,0.2851249999999999,0.3374583333333333,0.0,0.0,7.5,0,0
0.0,4.49,0.0,0.26,15.0,0.2854583333333333,0.340875,0.0,0.0,44.49999999999999,0,0
0.0,4.85,0.0,0.26,14.1,0.279875,0.335625,0.0,0.0,24.0,0,0
0.0,5.08,0.0,0.26,10.1,0.2797083333333333,0.3367916666666666,0.0,0.0,1.0000000000000142,0,0
0.0,4.86,0.0,0.26,12.6,0.2744166666666667,0.3345416666666667,0.0,0.0,17.5,0,0
0.0,4.34,0.0,0.26,15.4,0.2705416666666667,0.3334583333333333,0.0,0.0,36.00000000000001,0,0
0.0,4.34,0.0,0.26,18.3,0.268125,0.3322916666666667,0.0,0.0,40.0,0,0
0.0,4.77,0.0,0.26,11.4,0.26325,0.3252916666666667,0.0,0.0,0.0,0,0
0.0,6.1,0.0,0.26,10.7,0.2629583333333333,0.329,0.0,0.0,0.0,0,0
0.0,5.7,0.0,0.28,10.4,0.266375,0.3300416666666667,0.0,0.0,0.0,0,0
0.0,5.32,0.0,0.28,11.6,0.2592916666666666,0.3265833333333333,0.0,0.0,2.5,0,0
0.0,4.75,0.0,0.28,12.6,0.2576666666666666,0.3255416666666667,0.0,0.0,8.500000000000014,0,0
0.0,4.94,0.0,0.28,12.8,0.2604583333333333,0.324375,0.0,0.0,6.5,0,0
0.0,4.89,0.0,0.28,11.4,0.2685,0.3224583333333333,0.0,0.0,0.0,0,0
0.0,5.82,0.0,0.28,10.1,0.268625,0.320625,0.0,0.0,0.0,0,0
0.0,5.27,0.0,0.28,10.7,0.2657083333333334,0.319625,0.0,0.0,0.0,0,0
0.3,5.01,2.0,0.28,12.1,0.2633333333333333,0.319,0.2999999999999502,0.2999999999999502,3.0,0,0
0.0,5.15,0.0,0.25,13.9,0.261125,0.3184166666666667,0.2999999999999502,0.2999999999999502,8.0,0,0
0.0,5.62,0.0,0.25,13.9,0.259375,0.3174583333333333,0.2999999999999502,0.2999999999999502,5.5,0,0
0.0,5.82,0.0,0.25,12.1,0.257625,0.3164583333333333,0.0,0.2999999999999502,0.0,0,0
0.0,4.74,0.0,0.25,14.8,0.25775,0.3185416666666666,0.0,0.2999999999999502,15.5,0,0
0.6,4.63,1.0,0.25,14.9,0.264125,0.326,0.5999999999999502,0.8999999999999502,15.5,0,0
1.0,3.9,1.0,0.25,16.1,0.2749583333333333,0.3224583333333333,1.5999999999999504,1.8999999999999504,43.500000000000014,0,0
0.0,5.03,0.0,0.25,14.6,0.2745416666666667,0.3215416666666666,1.5999999999999504,1.59999999999995,26.0,0,0
0.1,5.01,1.0,0.25,14.0,0.2717916666666667,0.3202916666666667,1.0999999999999504,1.6999999999999502,22.5,0,0
0.0,5.11,0.0,0.25,15.0,0.2687916666666667,0.3194166666666667,0.0999999999999503,1.6999999999999502,30.0,0,0
0.0,5.41,0.0,0.25,12.5,0.2657083333333334,0.318625,0.0999999999999503,1.6999999999999502,12.5,0,0
0.0,5.84,0.0,0.25,11.1,0.2638333333333333,0.3141666666666666,0.0,1.6999999999999502,0.0,0,0
0.0,5.6,0.0,0.25,12.6,0.2624583333333333,0.3144166666666667,0.0,1.0999999999999504,0.5,0,0
0.3,5.23,2.0,0.25,12.1,0.2658333333333333,0.3125416666666666,0.2999999999999503,0.3999999999999503,0.0,0,0
0.0,5.41,0.0,0.25,13.2,0.2762083333333333,0.3119583333333333,0.2999999999999503,0.3999999999999503,1.0,0,0
1.3,4.96,3.0,0.25,14.8,0.2884583333333333,0.3072083333333333,1.5999999999999504,1.5999999999999504,28.0,0,0
1.3,4.29,1.0,0.28,16.2,0.31775,0.311,2.5999999999999504,2.8999999999999506,32.0,0,0
2.2,4.2,5.0,0.31,16.6,0.31275,0.3107083333333333,4.799999999999951,5.099999999999951,41.000000000000014,0,0
21.6,3.73,9.0,0.44,16.9,0.357,0.303875,25.09999999999995,26.69999999999996,46.49999999999999,0,1
4.0,4.17,3.0,0.47,16.6,0.444625,0.3015833333333333,27.79999999999995,30.69999999999996,45.50000000000001,0,0
0.2,5.04,1.0,0.41,16.0,0.405375,0.3096666666666667,25.79999999999995,30.59999999999995,37.5,0,0
0.0,4.8,0.0,0.34,15.9,0.373875,0.3083333333333333,4.19999999999995,30.59999999999995,31.0,0,0
0.0,4.81,0.0,0.31,14.9,0.3497916666666666,0.3115833333333333,0.1999999999999502,29.29999999999995,28.5,0,0
0.0,5.81,0.0,0.31,14.9,0.3285416666666667,0.3167916666666666,0.0,27.99999999999996,17.0,0,0
0.0,5.99,0.0,0.28,14.9,0.311375,0.3194166666666667,0.0,25.79999999999995,15.0,0,0
0.0,6.25,0.0,0.28,13.9,0.2995416666666666,0.3232916666666667,0.0,4.19999999999995,9.5,0,0
0.0,6.17,0.0,0.28,12.9,0.2907916666666666,0.3285,0.0,0.1999999999999502,3.999999999999986,0,0
0.0,5.9,0.0,0.28,12.6,0.2875416666666666,0.3289583333333333,0.0,0.0,2.5,0,0
0.0,7.28,0.0,0.28,12.5,0.2812083333333333,0.3310416666666667,0.0,0.0,0.0,0,0
0.0,7.41,0.0,0.25,11.4,0.278,0.3313333333333333,0.0,0.0,0.0,0,0
2.0,5.85,1.0,0.25,15.4,0.2754583333333333,0.3280833333333333,1.9999999999999505,1.9999999999999505,24.5,0,0
0.0,5.59,0.0,0.25,13.1,0.2711666666666667,0.3292916666666667,1.9999999999999505,1.9999999999999505,15.5,0,0
0.0,6.01,0.0,0.28,14.2,0.2697916666666667,0.3276666666666667,1.9999999999999505,1.9999999999999505,7.499999999999986,0,0
0.0,6.85,0.0,0.28,14.1,0.267875,0.322875,0.0,1.9999999999999505,0.0,0,0
0.0,6.95,0.0,0.28,10.9,0.270375,0.32225,0.0,1.9999999999999505,0.0,0,0
0.0,7.56,0.0,0.31,14.1,0.2737083333333334,0.32175,0.0,1.9999999999999505,0.0,0,0
0.0,6.47,0.0,0.31,12.4,0.2794583333333333,0.327625,0.0,1.9999999999999505,0.0,0,0
0.0,6.48,0.0,0.28,11.6,0.2755,0.328125,0.0,0.0,0.0,0,0
0.5,5.33,2.0,0.28,18.5,0.2775,0.3264583333333333,0.4999999999999502,0.4999999999999502,25.0,0,0
0.0,5.52,0.0,0.28,17.9,0.2997916666666666,0.3205833333333333,0.4999999999999502,0.4999999999999502,18.0,0,0
0.0,5.94,0.0,0.28,17.5,0.2988333333333333,0.3076666666666667,0.4999999999999502,0.4999999999999502,13.0,0,0
0.0,6.3,0.0,0.28,12.2,0.2945,0.3184166666666667,0.0,0.4999999999999502,0.0,0,0
0.0,7.3,0.0,0.28,14.1,0.2882083333333333,0.3172083333333333,0.0,0.4999999999999502,0.0,0,0
0.0,8.45,0.0,0.28,12.4,0.28125,0.3171666666666666,0.0,0.4999999999999502,0.0,0,0
0.0,7.53,0.0,0.28,22.5,0.275125,0.3144583333333333,0.0,0.4999999999999502,26.00000000000001,0,0
0.0,7.23,0.0,0.28,11.9,0.2712083333333333,0.3128333333333333,0.0,0.0,0.0,0,0
0.0,7.29,0.0,0.28,15.1,0.2663333333333333,0.31575,0.0,0.0,0.0,0,0
0.0,8.76,0.0,0.28,9.9,0.26325,0.3163333333333333,0.0,0.0,0.0,0,0
0.0,8.24,0.0,0.28,8.0,0.2600833333333333,0.3180416666666666,0.0,0.0,0.0,0,0
0.2,8.63,1.0,0.28,11.2,0.2597916666666667,0.31925,0.1999999999999502,0.1999999999999502,0.0,0,0
0.0,9.26,0.0,0.28,12.9,0.2562916666666666,0.3164583333333333,0.1999999999999502,0.1999999999999502,0.0,0,0
0.0,8.55,0.0,0.28,16.6,0.254125,0.3164166666666667,0.1999999999999502,0.1999999999999502,4.000000000000028,0,0
0.0,7.04,0.0,0.28,12.0,0.253,0.316625,0.0,0.1999999999999502,0.0,0,0
0.0,7.88,0.0,0.28,12.8,0.253875,0.3161666666666666,0.0,0.1999999999999502,0.0,0,0
0.0,7.83,0.0,0.28,14.2,0.2567916666666667,0.3149166666666667,0.0,0.1999999999999502,0.0,0,0
0.0,6.86,0.0,0.28,15.9,0.263,0.3116666666666667,0.0,0.1999999999999502,0.0,0,0
0.3,5.12,1.0,0.37,17.3,0.2770416666666667,0.310125,0.2999999999999502,0.2999999999999502,22.999999999999982,0,0
0.5,5.73,1.0,0.41,19.1,0.3105416666666666,0.3085833333333333,0.7999999999999503,0.7999999999999503,33.0,0,0
14.8,5.0,6.0,0.5,20.5,0.3521666666666667,0.3062916666666667,15.599999999999952,15.599999999999952,41.000000000000014,0,1
0.6,4.23,2.0,0.5,20.0,0.3977083333333333,0.3062499999999999,15.89999999999995,16.199999999999953,42.5,0,0
3.7,3.29,5.0,0.81,20.3,0.4349166666666667,0.3064583333333333,19.09999999999995,19.899999999999952,62.5,0,0
0.5,4.93,2.0,0.78,19.4,0.4541666666666666,0.305,4.799999999999951,20.399999999999952,51.99999999999999,0,0
4.2,4.46,3.0,0.66,19.4,0.4298333333333333,0.3060833333333333,8.39999999999995,24.59999999999995,46.0,0,0
8.5,4.56,1.0,0.53,20.1,0.4409166666666667,0.309625,13.19999999999995,32.799999999999955,48.00000000000001,0,1
0.5,4.84,2.0,0.44,19.6,0.4180833333333333,0.3175833333333333,13.19999999999995,32.799999999999955,42.000000000000014,0,0
1.2,4.45,4.0,0.41,20.6,0.3982083333333333,0.3216666666666667,10.19999999999995,19.19999999999995,51.5,0,0
0.1,6.16,1.0,0.34,21.5,0.3710833333333334,0.3085416666666666,1.7999999999999503,18.69999999999995,33.999999999999986,0,0
0.0,6.07,0.0,0.34,18.9,0.3478333333333334,0.29975,1.2999999999999503,14.99999999999995,18.49999999999997,0,0
0.0,6.78,0.0,0.31,18.0,0.327375,0.2923333333333333,0.0999999999999502,14.49999999999995,6.499999999999986,0,0
0.0,8.11,0.0,0.31,14.8,0.3144166666666667,0.2990416666666666,0.0,10.299999999999953,0.0,0,0
0.0,8.05,0.0,0.31,14.6,0.297625,0.2995833333333333,0.0,1.7999999999999503,0.0,0,0
0.0,7.45,0.0,0.31,15.2,0.2840416666666667,0.2972083333333333,0.0,1.2999999999999503,0.0,0,0
0.0,8.35,0.0,0.31,9.7,0.2779166666666667,0.2991666666666666,0.0,0.0999999999999502,0.0,0,0
0.0,9.07,0.0,0.31,8.9,0.2714166666666667,0.2955,0.0,0.0,0.0,0,0
0.0,11.11,0.0,0.31,8.9,0.265125,0.2942083333333333,0.0,0.0,0.0,0,0
0.0,9.97,0.0,0.31,16.2,0.2641666666666666,0.2982916666666667,0.0,0.0,0.0,0,0
0.0,7.75,0.0,0.31,19.5,0.2619583333333333,0.2988333333333333,0.0,0.0,8.500000000000014,0,0
0.0,7.75,0.0,0.31,18.9,0.2608333333333333,0.3009583333333333,0.0,0.0,3.0,0,0
0.0,8.07,0.0,0.31,16.0,0.260875,0.3060833333333333,0.0,0.0,0.0,0,0
0.0,8.89,0.0,0.31,14.1,0.263375,0.3167916666666666,0.0,0.0,0.0,0,0
0.0,9.14,0.0,0.31,14.8,0.2642083333333333,0.3161666666666666,0.0,0.0,0.0,0,0
0.1,8.18,1.0,0.31,16.8,0.2640416666666667,0.317875,0.0999999999999502,0.0999999999999502,0.0,0,0
0.0,6.72,0.0,0.31,17.4,0.2670416666666667,0.31775,0.0999999999999502,0.0999999999999502,1.4999999999999858,0,0
0.0,9.11,0.0,0.31,15.8,0.2673333333333333,0.3212916666666667,0.0999999999999502,0.0999999999999502,0.0,0,0
0.0,10.09,0.0,0.31,17.0,0.2644166666666667,0.320625,0.0,0.0999999999999502,0.0,0,0
0.0,8.5,0.0,0.31,18.5,0.2587916666666667,0.3205,0.0,0.0999999999999502,1.4999999999999858,0,0
0.0,8.14,0.0,0.31,17.2,0.2577083333333334,0.3225416666666666,0.0,0.0999999999999502,7.000000000000014,0,0
0.0,8.27,0.0,0.31,21.0,0.256625,0.3259583333333333,0.0,0.0999999999999502,17.5,0,0
1.9,6.79,2.0,0.31,20.5,0.2741666666666666,0.325,1.8999999999999504,1.8999999999999504,23.999999999999982,0,0
0.0,6.39,0.0,0.31,20.8,0.2912916666666666,0.3238333333333333,1.8999999999999504,1.8999999999999504,25.00000000000001,0,0
0.0,6.9,0.0,0.31,18.1,0.28225,0.3206666666666666,1.8999999999999504,1.8999999999999504,4.000000000000028,0,0
0.0,7.35,0.0,0.31,18.9,0.275625,0.3160416666666666,0.0,1.8999999999999504,10.5,0,0
0.0,8.59,0.0,0.31,15.1,0.270625,0.32075,0.0,1.8999999999999504,0.0,1,0
0.0,8.75,0.0,0.31,18.9,0.2649166666666667,0.3184166666666667,0.0,1.8999999999999504,0.0,1,0
0.8,7.46,2.0,0.31,18.9,0.26175,0.313125,0.7999999999999503,2.6999999999999504,2.0,1,0
0.0,7.98,0.0,0.31,18.1,0.257125,0.3104166666666667,0.7999999999999503,0.7999999999999503,0.0,1,0
0.0,8.22,0.0,0.31,18.6,0.254875,0.3101666666666666,0.7999999999999503,0.7999999999999503,4.5,1,0
0.0,7.44,0.0,0.31,17.9,0.2565416666666666,0.3122083333333333,0.0,0.7999999999999503,0.0,1,0
0.0,8.17,0.0,0.31,18.2,0.258125,0.3170416666666666,0.0,0.7999999999999503,0.0,1,0
0.0,7.82,0.0,0.31,19.7,0.2594166666666667,0.3180416666666666,0.0,0.7999999999999503,4.500000000000014,1,0
1.7,7.37,1.0,0.31,21.8,0.2593333333333333,0.3172083333333333,1.6999999999999502,2.4999999999999503,16.5,1,0
0.0,9.16,0.0,0.31,19.8,0.2580416666666666,0.3169166666666667,1.6999999999999502,1.6999999999999502,6.5,1,0
0.0,8.23,0.0,0.31,20.8,0.257625,0.3169583333333333,1.6999999999999502,1.6999999999999502,15.000000000000014,1,0
0.1,7.54,1.0,0.3,20.2,0.2568333333333333,0.315125,0.0999999999999502,1.7999999999999503,7.499999999999986,1,0
0.0,7.68,0.0,0.3,21.2,0.25525,0.3145416666666666,0.0999999999999502,1.7999999999999503,12.999999999999986,1,0
0.0,8.59,0.0,0.3,20.1,0.2534166666666667,0.3139583333333333,0.0999999999999502,1.7999999999999503,10.0,1,0
0.0,8.02,0.0,0.3,21.5,0.2548333333333333,0.3125,0.0,1.7999999999999503,17.5,1,0
0.0,8.17,0.0,0.3,18.9,0.2554166666666667,0.3121666666666666,0.0,0.0999999999999502,8.0,1,0
0.0,8.34,0.0,0.3,20.9,0.254,0.3109583333333333,0.0,0.0999999999999502,20.5,1,0
0.2,7.77,2.0,0.3,20.9,0.2562083333333333,0.311,0.1999999999999502,0.2999999999999503,23.0,1,0
0.6,7.31,4.0,0.3,22.1,0.2590833333333333,0.3092083333333333,0.7999999999999503,0.7999999999999503,35.0,1,0
3.4,6.01,3.0,0.31,23.2,0.2707083333333333,0.309375,4.19999999999995,4.19999999999995,42.000000000000014,1,0
0.8,5.93,2.0,0.31,23.1,0.2754583333333333,0.3087083333333333,4.79999999999995,4.99999999999995,33.0,1,0
3.1,4.2,6.0,0.39,22.8,0.3337916666666666,0.316125,7.29999999999995,8.09999999999995,45.000000000000014,1,0
16.8,3.08,10.0,2.4,24.2,0.404625,0.3224166666666667,20.69999999999995,24.89999999999995,63.5,1,1
15.6,3.77,13.0,2.42,24.0,0.4712916666666666,0.3164583333333333,35.49999999999995,40.49999999999995,68.0,1,1
7.3,4.3,11.0,1.99,24.6,0.4412083333333333,0.3094166666666667,39.699999999999946,47.59999999999995,60.50000000000001,1,0
6.1,3.16,17.0,1.81,24.5,0.4756249999999999,0.3095,28.99999999999995,53.09999999999995,68.5,1,0
3.6,3.09,13.0,1.56,24.1,0.49,0.3105,16.99999999999995,53.29999999999995,74.0,1,0
